starttime	seconds	ctime	dtime	ttime	wait
Sat Aug 09 09:49:20 2014	1407570560	5	6	11	5
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	5
Sat Aug 09 09:49:21 2014	1407570561	4	6	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	8
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	8
Sat Aug 09 09:49:21 2014	1407570561	5	6	11	4
Sat Aug 09 09:49:21 2014	1407570561	5	6	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	8
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	5
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	6
Sat Aug 09 09:49:21 2014	1407570561	5	6	11	4
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	8
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	8
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	8
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	2	8	11	8
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	8
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	8
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:21 2014	1407570561	5	6	11	4
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	5	6	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	7
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	8
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	8
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	8
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	8
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	6
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:20 2014	1407570560	5	6	11	3
Sat Aug 09 09:49:21 2014	1407570561	5	6	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	8
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	5
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	7
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	7
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	5
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	5
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	5	6	11	6
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	6	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	7
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	7
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:21 2014	1407570561	5	6	11	4
Sat Aug 09 09:49:21 2014	1407570561	5	6	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	5	6	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	8
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	8
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	5
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	5	6	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	7
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	8
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:20 2014	1407570560	5	6	11	3
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	8
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	5	6	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	7
Sat Aug 09 09:49:20 2014	1407570560	5	6	11	4
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	7
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	8
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	8
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	5
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	7
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	7
Sat Aug 09 09:49:20 2014	1407570560	5	6	11	3
Sat Aug 09 09:49:20 2014	1407570560	5	6	11	3
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	7
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	7
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	7
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	7
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	5
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	5
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	5
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	8
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	8	11	7
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:20 2014	1407570560	5	6	11	3
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	5
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	7
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	7
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	7
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	7
Sat Aug 09 09:49:21 2014	1407570561	5	6	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	5	6	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	7
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	7
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	5
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	7
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	5
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:20 2014	1407570560	5	6	11	3
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	5
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	7
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	8
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	5
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	7
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	7
Sat Aug 09 09:49:20 2014	1407570560	5	6	11	4
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	5
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	7
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	7
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	7
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	8
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	5
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	5
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	5
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	5
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	8
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	5
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	9	11	7
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	5
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	7
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	7
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	7
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	7
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	5
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	6
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:20 2014	1407570560	5	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	7
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	8
Sat Aug 09 09:49:20 2014	1407570560	3	9	11	8
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	8
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:21 2014	1407570561	5	6	11	4
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	5	6	11	6
Sat Aug 09 09:49:21 2014	1407570561	5	6	11	4
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	8	11	7
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	7
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:21 2014	1407570561	5	6	11	4
Sat Aug 09 09:49:21 2014	1407570561	5	6	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	5
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	5	6	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	8
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	5
Sat Aug 09 09:49:20 2014	1407570560	5	6	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	8
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:21 2014	1407570561	5	6	11	4
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	6
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	5
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	6
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:20 2014	1407570560	5	6	11	4
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	5
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	7
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	7
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	7
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	8
Sat Aug 09 09:49:20 2014	1407570560	5	6	11	4
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	5
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	9	11	8
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	8
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	8
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	5	6	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	9	11	8
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:21 2014	1407570561	5	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	7
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	7
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	8
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:20 2014	1407570560	2	9	11	8
Sat Aug 09 09:49:21 2014	1407570561	5	6	11	4
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	3	8	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	5	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:20 2014	1407570560	4	7	11	5
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
Sat Aug 09 09:49:21 2014	1407570561	4	7	11	6
